ID,YEAR_INSTALLED,FAILURE_STATE,Altitude (m),HQ_ADDRESS_ZIP,PIPE - 1 DIA,PIPE - 2 DIA,Service Time(Years),FITTING_MATERIAL_TEXT,PIPE - 1 MATERIAL,PIPE - 2 MATERIAL,MF_INVOLVED_TEXT,MF_TYPE_TEXT,LEAK_LOCATION_A_TEXT,LEAK_LOCATION_B_TEXT,LEAK_LOCATION_C_TEXT,MANUFACTURE,CAUSE OF LEAK,LEAK_OCCURRED_TEXT
51704,1964,MI,"302 
",49201,1,0.5,48,PLASTIC,COPPER,COPPER,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,NATURAL FORCES,PULLED OUT
24074,1968,IA,"330 
",51102,1,0.25,48,COMBINATION PLASTIC AND STEEL,PLASTIC,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,CONTINENTAL (CONTINENTAL INDUSTRIES),MATERIAL OR WELDS/FUSIONS,PULLED OUT
24397,1968,IL,"157 
",62234,0.75,8,48,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
43801,1965,GA,"285 
",30309,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
37484,1966,KY,"142 
",40202,0.75,8,48,STEEL,STEEL,STEEL,BOLTED,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EXCAVATION DAMAGE,PULLED OUT
6393,1969,NY,"81 
",14649,1,8,48,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,MUELLER,NATURAL FORCES,LEAKED THROUGH SEAL
38080,1966,MI,"184 
",48161,1,0.25,48,STEEL,STEEL,STEEL,STAB,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
28236,1967,NY,"93 
",10965,0.75,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
36401,1966,MI,"302 
",49201,0.75,8,48,PLASTIC,PLASTIC,PLASTIC,STAB,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,PULLED OUT
39033,1966,NY,"93 
",10965,1,0.25,48,COMBINATION PLASTIC AND STEEL,PLASTIC,STEEL,OTHER COMPRESSION TYPE FITTING,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",OTHER,LEAKED THROUGH SEAL
51925,1964,MI,"302 
",49201,1,0.5,48,STEEL,COPPER,COPPER,NUT FOLLOWER,ADAPTER,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
41230,1966,MO,"381 
",65801,0.75,6,48,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
56552,1964,ND,"271 
",55402,1,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
2504,1969,NM,"1632 
",87109,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",OTHER,LEAKED THROUGH SEAL
40807,1966,VA,"298 
",24016,1,0.5,48,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
2864,1969,MO,"160 
",63101,0.75,6,48,STEEL,STEEL,STEEL,NUT FOLLOWER,OTHER,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
11997,1968,MI,"302 
",49201,0.75,6,48,STEEL,STEEL,STEEL,BOLTED,SLEEVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,EQUIPMENT,LEAKED THROUGH BODY
44201,1965,OH,"221 
",43216,0.75,8,48,STEEL,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,OTHER,LEAKED THROUGH SEAL
28079,1967,IN,"195 
",46410,1,0.25,48,STEEL,STEEL,PLASTIC,OTHER COMPRESSION TYPE FITTING,ADAPTER,ABOVEGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,OTHER,LEAKED THROUGH SEAL
34436,1967,WI,"190 
",53203,1,0.25,48,STEEL,PLASTIC,PLASTIC,BOLTED,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
51092,1964,OH,"221 
",43216,1,8,48,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,ABOVEGROUND,INSIDE,SERVICE-TO-SERVICE,UNKNOWN,OTHER,LEAKED THROUGH SEAL
51049,1964,CO,"1836 
",80903,0.75,8,48,STEEL,STEEL,PLASTIC,BOLTED,OTHER,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
38000,1966,TN,"99 
",38101,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
40077,1966,PA,"16 
",19122,0.75,6,48,STEEL,DUCTILE IRON,DUCTILE IRON,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
30909,1967,PA,"124 
",19612,0.75,8,48,PLASTIC,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
28123,1967,OK,"370 
",73102,0.75,8,48,STEEL,STEEL,STEEL,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
51707,1964,MI,"302 
",49201,1,0.5,48,STEEL,COPPER,COPPER,BOLTED,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,CORROSION,LEAKED THROUGH SEAL
17562,1968,MD,"25 
",20080,1,0.5,48,BRASS,PLASTIC,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
43696,1966,MA,"69 
",2720,0.75,6,48,STEEL,STEEL,STEEL,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",NATURAL FORCES,LEAKED THROUGH SEAL
39978,1966,PA,"16 
",19122,0.75,6,48,STEEL,DUCTILE IRON,DUCTILE IRON,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
50101,1965,WI,"190 
",53203,0.75,6,48,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
17865,1968,MD,"25 
",20080,1,0.25,48,BRASS,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
39034,1966,NY,"93 
",10965,1,0.25,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,VALVE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
54907,1964,SC,"208 
",28210,0.75,6,48,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
26023,1967,MI,"302 
",49201,1,0.5,48,STEEL,COPPER,COPPER,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,OTHER,PULLED OUT
12022,1968,MI,"302 
",49201,1,8,48,STEEL,STEEL,STEEL,BOLTED,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH BODY
17098,1968,VA,"25 
",20080,1,0.25,48,STEEL,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
31176,1967,VA,"8 
",23452,0.75,6,48,STEEL,STEEL,STEEL,BOLTED,SLEEVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
16159,1968,PA,"124 
",19612,1,0.5,48,COMBINATION PLASTIC AND STEEL,COPPER,PLASTIC,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,AMP (AMP FIT),NATURAL FORCES,LEAKED THROUGH SEAL
23886,1968,WI,"190 
",53203,0.75,8,48,PLASTIC,COPPER,PLASTIC,BOLTED,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH BODY
7631,1969,VA,"8 
",23452,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,ADAPTER,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,PULLED OUT
12113,1968,MI,"302 
",49201,1,0.25,48,STEEL,STEEL,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
45203,1965,MI,"302 
",49201,1,0.25,48,PLASTIC,PLASTIC,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
61879,1963,KS,"329 
",66214,0.75,8,48,STEEL,CAST/WROUGHT IRON,CAST/WROUGHT IRON,NUT FOLLOWER,SLEEVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNAVAILABLE,EQUIPMENT,LEAKED THROUGH SEAL
26026,1967,MI,"302 
",49201,1,8,48,STEEL,COPPER,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,PULLED OUT
12078,1968,MI,"302 
",49201,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,ADAPTER,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,OTHER,PULLED OUT
39094,1966,NY,"93 
",10965,1,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",OTHER,LEAKED THROUGH SEAL
4888,1969,NY,"93 
",10965,0.75,6,48,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
34441,1967,WI,"190 
",53203,1,0.25,48,PLASTIC,PLASTIC,STEEL,BOLTED,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EXCAVATION DAMAGE,LEAKED THROUGH BODY
6683,1969,TX,"209 
",78205,0.75,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
23862,1968,WI,"190 
",53203,1,0.5,48,STEEL,PLASTIC,PLASTIC,OTHER COMPRESSION TYPE FITTING,VALVE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH BODY
35968,1966,NY,"21 
",10003,0.75,8,48,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
52065,1964,MI,"302 
",49201,1,0.25,48,STEEL,COPPER,COPPER,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,NATURAL FORCES,PULLED OUT
43018,1966,WI,"190 
",53203,1,8,48,STEEL,STEEL,PLASTIC,OTHER COMPRESSION TYPE FITTING,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
17739,1968,MD,"25 
",20080,1,0.5,48,PLASTIC,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
24034,1968,CT,"22 
",6037,1,8,48,STEEL,STEEL,STEEL,NUT FOLLOWER,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
51892,1964,MI,"302 
",49201,1,0.5,48,STEEL,COPPER,COPPER,NUT FOLLOWER,COUPLING,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,NATURAL FORCES,PULLED OUT
36315,1966,MI,"302 
",49201,1,0.25,48,STEEL,COPPER,STEEL,NUT FOLLOWER,COUPLING,ABOVEGROUND,OUTSIDE,METER SET,MUELLER,NATURAL FORCES,PULLED OUT
50299,1965,IA,"330 
",51102,1,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,COUPLING,ABOVEGROUND,INSIDE,METER SET,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
4882,1969,NY,"93 
",10965,1,0.25,48,STEEL,STEEL,PLASTIC,NUT FOLLOWER,RISER,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
58002,1963,NJ,"95 
",7922,0.75,8,48,STEEL,STEEL,PLASTIC,BOLTED,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNAVAILABLE,CORROSION,LEAKED THROUGH BODY
9954,1969,WI,"190 
",53203,0.75,6,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,VALVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,MUELLER,EQUIPMENT,LEAKED THROUGH SEAL
1822,1969,MI,"302 
",49201,1,0.25,48,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,OTHER,LEAKED THROUGH SEAL
12680,1968,MO,"160 
",63101,0.75,6,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,OTHER,EXCAVATION DAMAGE,PULLED OUT
11246,1968,NY,"21 
",10003,1,8,48,STEEL,STEEL,PLASTIC,NUT FOLLOWER,VALVE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
56584,1964,MN,"271 
",55402,1,8,48,STEEL,STEEL,STEEL,STAB,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
56967,1963,MA,"60 
",2451,0.75,8,48,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,OTHER,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,DRESSER,CORROSION,LEAKED THROUGH SEAL
39914,1966,PA,"16 
",19122,0.75,6,48,STEEL,DUCTILE IRON,PLASTIC,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
50462,1964,MN,"271 
",55402,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,OTHER,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
31852,1966,VA,"25 
",20080,0.75,6,49,BRASS,COPPER,COPPER,NUT FOLLOWER,COUPLING,ABOVEGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
42387,1965,VA,"25 
",20080,0.75,6,49,STEEL,COPPER,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
54332,1963,CA,"5 
",94107,0.75,6,49,PLASTIC,PLASTIC,PLASTIC,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,OTHER,LEAKED THROUGH SEAL
6252,1968,NH,"109 
",3053,0.75,3,49,STEEL,STEEL,STEEL,BOLTED,VALVE,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,OTHER,NATURAL FORCES,LEAKED THROUGH SEAL
48613,1964,NC,"208 
",28210,0.75,3,49,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,TRANSITION FITTING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
1875,1968,MI,"302 
",49201,0.75,4,49,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,PULLED OUT
25932,1966,MI,"302 
",49201,0.75,4,49,PLASTIC,COPPER,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,PULLED OUT
17717,1967,MD,"25 
",20080,0.75,6,49,STEEL,PLASTIC,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
42733,1965,MD,"25 
",20080,0.75,6,49,STEEL,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EXCAVATION DAMAGE,LEAKED THROUGH SEAL
58282,1962,MO,"144 
",63102,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,DRESSER,EXCAVATION DAMAGE,LEAKED THROUGH SEAL
5791,1968,PA,"16 
",19122,0.75,2,49,STEEL,CAST/WROUGHT IRON,CAST/WROUGHT IRON,BOLTED,SLEEVE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",NATURAL FORCES,LEAKED THROUGH SEAL
42030,1965,VA,"25 
",20080,0.75,4,49,PLASTIC,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,MAIN-TO-MAIN,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
56471,1963,KS,"329 
",66214,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,NORMAC (NORTON MCMURRAY),EQUIPMENT,LEAKED THROUGH SEAL
16985,1967,VA,"25 
",20080,0.75,6,49,BRASS,COPPER,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
48666,1964,NC,"208 
",28210,0.75,4,49,STEEL,STEEL,STEEL,NUT FOLLOWER,TAPPING TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
36523,1965,MI,"302 
",49201,0.75,6,49,STEEL,COPPER,COPPER,NUT FOLLOWER,SERVICE OR MAIN TEE,ABOVEGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
747,1968,OH,"223 
",43215,0.75,4,49,STEEL,STEEL,PLASTIC,NUT FOLLOWER,RISER,ABOVEGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,CORROSION,LEAKED THROUGH BODY
52060,1963,MI,"302 
",49201,0.75,4,49,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,NATURAL FORCES,PULLED OUT
29723,1966,NC,"208 
",28210,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
15694,1967,NJ,"26 
",8037,0.75,4,49,PLASTIC,STEEL,PLASTIC,BOLTED,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",EQUIPMENT,LEAKED THROUGH SEAL
42043,1965,MD,"25 
",20080,0.75,3,49,STEEL,PLASTIC,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
36472,1965,MI,"302 
",49201,0.75,6,49,PLASTIC,COPPER,PLASTIC,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,EQUIPMENT,PULLED OUT
62018,1962,MN,"256 
",55401,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,VALVE,ABOVEGROUND,OUTSIDE,METER SET,DRESSER,NATURAL FORCES,LEAKED THROUGH SEAL
28334,1966,CA,"128 
",94583,0.75,6,49,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,RISER,ABOVEGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,INCORRECT OPERATION,LEAKED THROUGH SEAL
15378,1967,NC,"217 
",28056,0.75,3,49,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,OTHER,EXCAVATION DAMAGE,LEAKED THROUGH SEAL
41293,1965,PA,"124 
",19612,0.75,6,49,STEEL,COPPER,COPPER,OTHER COMPRESSION TYPE FITTING,VALVE,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,MERCO,OTHER,LEAKED THROUGH SEAL
42406,1965,MD,"25 
",20080,0.75,4,49,BRASS,COPPER,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
45254,1964,MI,"302 
",49201,0.75,6,49,STEEL,COPPER,COPPER,NUT FOLLOWER,ADAPTER,ABOVEGROUND,OUTSIDE,METER SET,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
57887,1962,MI,"302 
",49201,0.75,4,49,STEEL,STEEL,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
1885,1968,MI,"302 
",49201,0.75,6,49,STEEL,COPPER,STEEL,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,NATURAL FORCES,LEAKED THROUGH SEAL
16699,1967,VA,"25 
",20080,0.75,6,49,BRASS,COPPER,COPPER,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
52046,1963,MI,"302 
",49201,0.75,4,49,STEEL,STEEL,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,"DRESSER (DRESSER MANUFACTURING, DRESSER PIPING SPECIALTIES)",CORROSION,LEAKED THROUGH SEAL
52498,1963,NM,"1632 
",87109,0.75,4,49,STEEL,STEEL,PLASTIC,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,EQUIPMENT,LEAKED THROUGH SEAL
28301,1966,CA,"128 
",94583,0.75,6,49,STEEL,STEEL,STEEL,OTHER COMPRESSION TYPE FITTING,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,UNKNOWN,OTHER,LEAKED THROUGH SEAL
14089,1967,NY,"93 
",10965,0.75,3,49,STEEL,STEEL,STEEL,NUT FOLLOWER,SERVICE OR MAIN TEE,BELOWGROUND,OUTSIDE,MAIN-TO-SERVICE,UNKNOWN,MATERIAL OR WELDS/FUSIONS,LEAKED THROUGH SEAL
450,1968,MA,"319 
",1201,0.75,3,49,STEEL,STEEL,CAST/WROUGHT IRON,NUT FOLLOWER,COUPLING,BELOWGROUND,OUTSIDE,SERVICE-TO-SERVICE,MUELLER,NATURAL FORCES,LEAKED THROUGH SEAL
